departure,arrival,time_of_year,price
DAL,IAH,2028.0,171.97190000000012
DFW,HOU,2028.0,211.01529999999985
DFW,IAH,2028.0,214.19329999999988
DAL,MCO,2028.0,198.63719999999975
DFW,MCO,2028.0,218.7367
DAL,ECP,2028.0,221.1914
DFW,ECP,2028.0,256.1674999999999
DAL,VPS,2028.0,212.7978000000002
DFW,VPS,2028.0,264.94359999999995
DAL,MSP,2028.0,218.57620000000009
DFW,MSP,2028.0,266.0425999999997
DAL,EWR,2028.0,264.4723999999997
DAL,HPN,2028.0,269.04409999999973
DAL,ISP,2028.0,308.3919000000004
DAL,JFK,2028.0,308.6785000000006
DAL,LGA,2028.0,211.76709999999997
DFW,EWR,2028.0,251.1381
DFW,HPN,2028.0,292.2122999999996
DFW,ISP,2028.0,125.65709999999996
DFW,JFK,2028.0,246.47789999999995
DFW,LGA,2028.0,264.68460000000005
DAL,RSW,2028.0,256.73069999999984
DFW,RSW,2028.0,318.9818999999998
DAL,GSP,2028.0,230.0167999999999
DFW,GSP,2028.0,321.84550000000024
DAL,GRR,2028.0,231.3008999999997
DFW,GRR,2028.0,317.9485999999999
DAL,HRL,2028.0,200.41949999999983
DFW,HRL,2028.0,220.32220000000007
DAL,LAS,2028.0,230.2635
DFW,LAS,2028.0,247.35019999999977
DAL,IND,2028.0,218.63759999999985
DFW,IND,2028.0,284.8526
DAL,OAK,2028.0,204.74740000000008
DAL,SFO,2028.0,210.25389999999967
DAL,SJC,2028.0,240.39700000000025
DFW,OAK,2028.0,168.32450000000014
DFW,SFO,2028.0,270.22899999999976
DFW,SJC,2028.0,249.79970000000012
DAL,FLL,2028.0,215.01959999999983
DAL,MIA,2028.0,232.34809999999985
DFW,FLL,2028.0,209.6638999999999
DFW,MIA,2028.0,264.34740000000005
DAL,BUR,2028.0,235.9352000000004
DAL,LAX,2028.0,215.42359999999996
DAL,LGB,2028.0,191.23670000000004
DAL,ONT,2028.0,239.22419999999963
DAL,SNA,2028.0,258.73380000000014
DFW,BUR,2028.0,333.5691000000003
DFW,LAX,2028.0,249.23220000000012
DFW,LGB,2028.0,284.5979000000005
DFW,ONT,2028.0,239.05149999999983
DFW,SNA,2028.0,305.66650000000016
DAL,LIT,2028.0,178.8314
DFW,LIT,2028.0,249.69259999999997
DAL,LBB,2028.0,201.4248000000001
DFW,LBB,2028.0,234.19239999999996
DAL,SDF,2028.0,208.4830999999998
DFW,SDF,2028.0,253.30179999999984
DAL,MAF,2028.0,200.53080000000003
DFW,MAF,2028.0,255.8297
DAL,SMF,2028.0,276.80310000000026
DFW,SMF,2028.0,331.37889999999953
DAL,TPA,2028.0,200.0
DFW,TPA,2028.0,229.1326000000001
DAL,MCI,2028.0,189.28539999999973
DFW,MCI,2028.0,229.5210999999998
DAL,SAT,2028.0,193.7774
DFW,SAT,2028.0,235.0146999999997
DAL,MEM,2028.0,184.3350000000004
DFW,MEM,2028.0,233.1020999999998
DAL,OMA,2028.0,199.48369999999989
DFW,OMA,2028.0,250.8575999999999
DAL,MKE,2028.0,215.3309000000001
DFW,MKE,2028.0,258.2186000000001
DAL,MSY,2028.0,180.7233999999997
DFW,MSY,2028.0,208.82239999999976
DAL,SAN,2028.0,228.5537000000001
DFW,SAN,2028.0,256.5740999999996
DAL,ORF,2028.0,237.24369999999985
DFW,ORF,2028.0,279.9655000000002
DFW,PHF,2028.0,396.8818
DAL,PNS,2028.0,210.84819999999985
DFW,PNS,2028.0,252.4294
DAL,PBI,2028.0,266.1200000000006
DFW,PBI,2028.0,368.3509
DAL,PDX,2028.0,268.82409999999965
DFW,PDX,2028.0,306.0699000000001
DAL,PHL,2028.0,250.37189999999987
DFW,PHL,2028.0,266.5280000000002
DAL,PSP,2028.0,253.24409999999975
DFW,PSP,2028.0,361.2286000000001
DAL,RDU,2028.0,224.6491000000001
DFW,RDU,2028.0,275.8916000000001
DAL,RIC,2028.0,264.30270000000013
DFW,RIC,2028.0,326.23429999999973
DAL,RNO,2028.0,264.71709999999973
DFW,RNO,2028.0,329.19530000000026
DAL,SLC,2028.0,235.54149999999987
DFW,SLC,2028.0,292.44400000000024
DAL,TUL,2028.0,201.06060000000005
DFW,TUL,2028.0,249.1715999999998
DAL,SAV,2028.0,235.3119999999996
DFW,SAV,2028.0,260.6764999999998
PIT,BWI,2028.0,199.6203000000002
PIT,DCA,2028.0,216.90160000000023
PIT,IAD,2028.0,209.26599999999988
PIT,OAK,2028.0,237.59429999999983
PIT,SFO,2028.0,326.2322
PIT,SJC,2028.0,327.74610000000035
PIT,PIE,2028.0,97.9889000000001
PIT,TPA,2028.0,203.32459999999995
HSV,BWI,2028.0,304.13110000000006
HSV,DCA,2028.0,300.4994999999997
HSV,IAD,2028.0,223.1680000000003
ALB,BWI,2028.0,210.04310000000007
ALB,DCA,2028.0,233.7506
ALB,IAD,2028.0,245.92760000000013
ALB,FLL,2028.0,203.93120000000025
ALB,MIA,2028.0,274.8109000000004
ALB,PIE,2028.0,118.28920000000016
ALB,TPA,2028.0,241.53639999999984
AMA,DAL,2028.0,173.6468000000002
AMA,DFW,2028.0,219.42499999999995
DEN,PHX,2028.0,176.59399999999968
DEN,BWI,2028.0,254.8246999999999
DEN,DCA,2028.0,231.4477000000001
DEN,IAD,2028.0,278.0969000000005
DEN,HOU,2028.0,182.0515000000001
DEN,IAH,2028.0,232.38030000000012
DEN,EWR,2028.0,296.3382000000002
DEN,HPN,2028.0,260.56779999999964
DEN,ISP,2028.0,280.8154000000001
DEN,JFK,2028.0,240.7834999999997
DEN,LGA,2028.0,244.13220000000015
DEN,SWF,2028.0,116.25130000000011
DEN,OAK,2028.0,227.3266
DEN,SFO,2028.0,279.48279999999966
DEN,SJC,2028.0,227.8525000000002
DEN,FLL,2028.0,258.1849000000004
DEN,MIA,2028.0,237.57229999999996
DEN,BUR,2028.0,210.22500000000025
DEN,LAX,2028.0,198.85380000000004
DEN,LGB,2028.0,157.54959999999994
DEN,ONT,2028.0,164.41290000000023
DEN,SNA,2028.0,202.5079
DEN,PIE,2028.0,166.31390000000002
DEN,TPA,2028.0,232.1525999999998
DEN,ORF,2028.0,261.4772999999999
DEN,PHF,2028.0,308.85330000000044
ASE,EWR,2028.0,652.7647999999997
ASE,HPN,2028.0,628.6494000000007
ASE,JFK,2028.0,662.6119000000003
ASE,LGA,2028.0,616.5517000000004
ASE,BUR,2028.0,595.4463000000003
ASE,LAX,2028.0,402.41580000000016
ASE,ONT,2028.0,336.3068000000003
ASE,SNA,2028.0,497.8418
ATL,DAL,2028.0,212.81719999999964
ATL,DFW,2028.0,231.89900000000023
ATL,PHX,2028.0,307.8387999999997
ATL,CAK,2028.0,251.05710000000013
ATL,CLE,2028.0,184.0366
ATL,BOS,2028.0,231.5763000000001
ATL,MHT,2028.0,256.4205999999996
ATL,PVD,2028.0,291.6810000000003
ATL,BWI,2028.0,169.96269999999976
ATL,DCA,2028.0,224.24639999999965
ATL,IAD,2028.0,216.1250000000001
ATL,MDW,2028.0,169.3262999999998
ATL,ORD,2028.0,209.51130000000023
ATL,CMH,2028.0,215.04740000000027
ATL,HOU,2028.0,206.8340000000001
ATL,IAH,2028.0,202.4001
ATL,EWR,2028.0,195.10559999999987
ATL,HPN,2028.0,244.77729999999977
ATL,ISP,2028.0,202.15550000000013
ATL,JFK,2028.0,213.2253000000001
ATL,LGA,2028.0,190.0242000000001
ATL,OAK,2028.0,251.10710000000032
ATL,SFO,2028.0,355.1165999999999
ATL,SJC,2028.0,372.72970000000015
ATL,FLL,2028.0,157.10490000000016
ATL,MIA,2028.0,184.64459999999983
ATL,BUR,2028.0,332.182
ATL,LAX,2028.0,329.7775000000003
ATL,LGB,2028.0,242.13929999999985
ATL,ONT,2028.0,330.5817999999999
ATL,SNA,2028.0,436.3070000000007
ATL,TPA,2028.0,198.16409999999996
ATL,ORF,2028.0,270.99730000000034
ATL,PHF,2028.0,247.49500000000015
ATW,AZA,2028.0,208.33019999999996
ATW,PHX,2028.0,358.1801999999997
AUS,DAL,2028.0,190.6660999999999
AUS,DFW,2028.0,213.94310000000004
AUS,BOS,2028.0,237.8320000000002
AUS,MHT,2028.0,300.5354999999995
AUS,PVD,2028.0,277.4491999999997
AUS,BWI,2028.0,249.0438999999997
AUS,DCA,2028.0,268.9219000000002
AUS,IAD,2028.0,264.7686999999998
AUS,MDW,2028.0,212.89530000000005
AUS,ORD,2028.0,249.43840000000012
AUS,CMH,2028.0,248.59020000000012
AUS,EWR,2028.0,264.93130000000014
AUS,HPN,2028.0,248.64940000000016
AUS,ISP,2028.0,276.0275999999998
AUS,JFK,2028.0,267.4170999999998
AUS,LGA,2028.0,234.2213999999998
AUS,OAK,2028.0,242.89690000000047
AUS,SFO,2028.0,302.8696000000004
AUS,SJC,2028.0,274.08330000000007
AUS,FLL,2028.0,180.30289999999977
AUS,MIA,2028.0,238.67789999999997
AUS,BUR,2028.0,238.14810000000045
AUS,LAX,2028.0,225.0076
AUS,LGB,2028.0,178.5742000000002
AUS,ONT,2028.0,227.00219999999987
AUS,SNA,2028.0,256.80999999999995
AUS,TPA,2028.0,232.04599999999988
AVL,EWR,2028.0,173.44559999999976
AVL,HPN,2028.0,251.70570000000004
AVL,JFK,2028.0,282.36469999999986
AVL,LGA,2028.0,239.7934000000002
AVL,FLL,2028.0,109.75529999999988
AVL,MIA,2028.0,324.6592000000003
AVL,PIE,2028.0,100.84830000000002
AVL,TPA,2028.0,281.1746000000001
TUS,BWI,2028.0,376.7393999999998
TUS,DCA,2028.0,372.0431999999995
TUS,IAD,2028.0,410.7761000000005
PHX,PIT,2028.0,318.4127999999995
PHX,SEA,2028.0,198.42309999999983
PHX,BWI,2028.0,260.8452999999997
PHX,DCA,2028.0,332.7690999999996
PHX,IAD,2028.0,318.4596000000004
PHX,STL,2028.0,276.0649
AZA,FSD,2028.0,132.55779999999973
PHX,FSD,2028.0,301.2837999999995
AZA,GEG,2028.0,97.18589999999992
PHX,GEG,2028.0,251.05939999999973
PHX,OAK,2028.0,167.20929999999993
PHX,SFO,2028.0,169.34180000000023
PHX,SJC,2028.0,206.14210000000023
PHX,SMF,2028.0,219.9694000000002
PHX,TPA,2028.0,308.3744000000005
PHX,SAT,2028.0,238.0602000000003
PHX,SAN,2028.0,174.42259999999987
PHX,PDX,2028.0,226.80589999999964
AZA,PVU,2028.0,87.63350000000011
PHX,PVU,2028.0,82.30340000000004
PHX,RDU,2028.0,327.3499999999996
PHX,RNO,2028.0,219.24449999999996
PHX,SLC,2028.0,194.81819999999988
AZA,TUL,2028.0,101.9828999999999
PHX,TUL,2028.0,257.8294999999999
BDL,PHX,2028.0,260.81049999999976
BDL,BWI,2028.0,205.15810000000016
BDL,DCA,2028.0,225.63119999999992
BDL,IAD,2028.0,225.2630000000002
BDL,FLL,2028.0,184.9812999999999
BDL,MIA,2028.0,210.55409999999995
BDL,BUR,2028.0,370.8622999999997
BDL,LAX,2028.0,326.1642000000004
BDL,LGB,2028.0,229.34619999999973
BDL,ONT,2028.0,368.4073999999995
BDL,SNA,2028.0,457.6983999999999
BDL,TPA,2028.0,175.8879999999998
SEA,BWI,2028.0,309.33329999999984
SEA,DCA,2028.0,378.9996999999999
SEA,IAD,2028.0,304.74639999999965
SEA,TPA,2028.0,297.20889999999974
BHM,DAL,2028.0,211.60449999999997
BHM,DFW,2028.0,286.5084999999997
BHM,BWI,2028.0,220.8980000000001
BHM,DCA,2028.0,272.9596
BHM,IAD,2028.0,305.61780000000044
BHM,MDW,2028.0,199.18859999999984
BHM,ORD,2028.0,268.4153
BHM,HOU,2028.0,207.75209999999996
BHM,IAH,2028.0,246.36709999999985
BHM,EWR,2028.0,293.48400000000026
BHM,HPN,2028.0,322.87639999999993
BHM,ISP,2028.0,259.1912
BHM,JFK,2028.0,325.2015000000001
BHM,LGA,2028.0,299.9936
BHM,TPA,2028.0,210.2626
ELP,PHX,2028.0,190.4101
ELP,BWI,2028.0,360.5029999999999
ELP,DCA,2028.0,339.9702999999998
ELP,IAD,2028.0,404.16559999999976
ELP,HOU,2028.0,197.0652000000001
ELP,IAH,2028.0,258.4281000000002
ELP,EWR,2028.0,464.1891000000001
ELP,HPN,2028.0,319.81330000000025
ELP,ISP,2028.0,428.62899999999934
ELP,JFK,2028.0,431.7704999999997
ELP,LGA,2028.0,389.17579999999975
ELP,BUR,2028.0,240.50469999999976
ELP,LAX,2028.0,216.51160000000016
ELP,LGB,2028.0,171.05540000000028
ELP,ONT,2028.0,260.1356000000003
ELP,SNA,2028.0,251.91599999999988
BIL,AZA,2028.0,209.82179999999997
BIL,PHX,2028.0,273.052
BIS,AZA,2028.0,168.2200999999997
BIS,PHX,2028.0,395.9261000000004
CAK,DFW,2028.0,336.41600000000005
CLE,DAL,2028.0,235.64160000000012
CLE,DFW,2028.0,270.8370000000001
CAK,DEN,2028.0,328.3515999999997
CLE,DEN,2028.0,220.76759999999987
CAK,PHX,2028.0,336.9115999999998
CLE,PHX,2028.0,219.4703000000001
CAK,SEA,2028.0,326.2770999999996
CLE,SEA,2028.0,282.01499999999965
CAK,BNA,2028.0,131.87189999999998
CLE,BNA,2028.0,206.88449999999975
CAK,DCA,2028.0,214.24989999999997
CLE,BWI,2028.0,193.3205
CLE,DCA,2028.0,206.96299999999988
CLE,IAD,2028.0,212.54700000000008
CAK,IAH,2028.0,340.27929999999964
CLE,HOU,2028.0,211.14880000000016
CLE,IAH,2028.0,255.54049999999967
CAK,MCO,2028.0,131.75319999999988
CLE,MCO,2028.0,162.31549999999967
CAK,MSP,2028.0,303.70250000000016
CLE,MSP,2028.0,322.8744999999996
CAK,HPN,2028.0,263.2082000000005
CAK,LGA,2028.0,291.72249999999974
CLE,EWR,2028.0,197.09099999999992
CLE,HPN,2028.0,231.58650000000023
CLE,ISP,2028.0,227.92980000000009
CLE,JFK,2028.0,189.76369999999991
CLE,LGA,2028.0,198.21769999999975
CAK,RSW,2028.0,189.1898
CLE,RSW,2028.0,188.29829999999984
CAK,LAS,2028.0,176.62770000000026
CLE,LAS,2028.0,200.40710000000036
CAK,SFO,2028.0,435.1409000000008
CAK,SJC,2028.0,354.1996999999994
CLE,OAK,2028.0,237.9005000000003
CLE,SFO,2028.0,326.32130000000006
CLE,SJC,2028.0,323.9254000000003
CAK,FLL,2028.0,180.40359999999987
CAK,MIA,2028.0,263.6398999999998
CLE,FLL,2028.0,192.95030000000008
CLE,MIA,2028.0,182.94980000000007
CAK,BUR,2028.0,662.613599999999
CAK,LAX,2028.0,329.8766999999997
CAK,ONT,2028.0,406.8573999999998
CAK,SNA,2028.0,362.1375999999999
CLE,BUR,2028.0,296.04400000000027
CLE,LAX,2028.0,282.3041000000001
CLE,LGB,2028.0,213.9258
CLE,ONT,2028.0,293.8572999999998
CLE,SNA,2028.0,380.6948999999999
CAK,PIE,2028.0,101.33010000000002
CAK,TPA,2028.0,133.1743999999997
CLE,TPA,2028.0,152.1163999999998
CAK,SAN,2028.0,457.13519999999977
CLE,SAN,2028.0,294.4830000000003
CAK,SRQ,2028.0,163.7039999999998
CLE,SRQ,2028.0,176.24460000000016
BNA,PHX,2028.0,265.03660000000013
BNA,BWI,2028.0,223.6316999999997
BNA,DCA,2028.0,181.7212000000004
BNA,IAD,2028.0,192.43160000000012
BNA,EWR,2028.0,186.03340000000023
BNA,HPN,2028.0,222.3965
BNA,ISP,2028.0,215.6724000000002
BNA,JFK,2028.0,188.0918000000003
BNA,LGA,2028.0,184.26000000000036
BNA,OAK,2028.0,282.2439000000004
BNA,SFO,2028.0,346.5933000000005
BNA,SJC,2028.0,293.3069000000005
BNA,PIE,2028.0,83.1148000000001
BNA,TPA,2028.0,192.0368000000001
BOI,DAL,2028.0,234.68140000000025
BOI,DFW,2028.0,354.4877999999998
BOI,AZA,2028.0,109.07150000000006
BOI,PHX,2028.0,217.8637000000001
BOI,OAK,2028.0,169.6662999999999
BOI,SFO,2028.0,200.54709999999983
BOI,SJC,2028.0,206.29450000000023
BOI,BUR,2028.0,161.62260000000023
BOI,LAX,2028.0,236.60970000000023
BOI,LGB,2028.0,188.51039999999995
BOI,ONT,2028.0,234.65709999999987
BOI,SNA,2028.0,183.5279000000003
BOS,DAL,2028.0,208.82129999999987
BOS,DFW,2028.0,276.2225999999997
MHT,DAL,2028.0,266.02169999999967
MHT,DFW,2028.0,400.0388999999999
PVD,DAL,2028.0,247.62199999999967
PVD,DFW,2028.0,331.0307999999998
BOS,PIT,2028.0,198.5289
MHT,PIT,2028.0,254.13440000000008
PVD,PIT,2028.0,152.12980000000013
BOS,DEN,2028.0,255.35530000000008
MHT,DEN,2028.0,298.71159999999946
PVD,DEN,2028.0,294.8261999999996
BOS,PHX,2028.0,291.9974
MHT,PHX,2028.0,326.16830000000044
PVD,PHX,2028.0,329.4918999999993
BOS,SEA,2028.0,305.6532999999999
MHT,SEA,2028.0,359.4677999999999
PVD,SEA,2028.0,349.0946999999999
BOS,CAK,2028.0,236.95279999999997
BOS,CLE,2028.0,191.06110000000012
MHT,CAK,2028.0,328.3080000000001
MHT,CLE,2028.0,265.45729999999986
PVD,CAK,2028.0,253.6410999999997
PVD,CLE,2028.0,248.3007
BOS,BNA,2028.0,209.98349999999985
MHT,BNA,2028.0,270.4954000000004
PVD,BNA,2028.0,206.0730999999999
BOS,BUF,2028.0,167.65869999999987
MHT,BUF,2028.0,254.7631000000001
PVD,BUF,2028.0,225.2119999999999
BOS,BZN,2028.0,370.9162999999998
MHT,BZN,2028.0,328.6487000000003
PVD,BZN,2028.0,390.0848999999996
BOS,BWI,2028.0,153.68210000000008
BOS,DCA,2028.0,168.53380000000007
BOS,IAD,2028.0,179.5697999999997
MHT,BWI,2028.0,215.27270000000016
MHT,DCA,2028.0,260.5628000000001
MHT,IAD,2028.0,319.18419999999946
PVD,BWI,2028.0,201.9885
PVD,DCA,2028.0,195.1321
PVD,IAD,2028.0,277.9478000000004
BOS,MDW,2028.0,158.66470000000004
BOS,ORD,2028.0,200.98199999999983
MHT,MDW,2028.0,236.11989999999977
MHT,ORD,2028.0,280.0214999999999
PVD,MDW,2028.0,196.7377
PVD,ORD,2028.0,298.13789999999995
BOS,CHS,2028.0,221.5375
MHT,CHS,2028.0,255.6715000000002
PVD,CHS,2028.0,141.7871000000003
BOS,CLT,2028.0,199.4844000000001
MHT,CLT,2028.0,296.2313000000004
PVD,CLT,2028.0,268.3337000000002
BOS,CMH,2028.0,269.5979999999997
MHT,CMH,2028.0,276.05999999999966
PVD,CMH,2028.0,234.37879999999984
BOS,STL,2028.0,275.18639999999965
MHT,STL,2028.0,277.6084999999998
PVD,STL,2028.0,302.00629999999995
BOS,MYR,2028.0,133.80820000000014
MHT,MYR,2028.0,222.4716
PVD,MYR,2028.0,187.4288000000002
BOS,JAX,2028.0,224.7970000000001
MHT,JAX,2028.0,268.1648999999998
PVD,JAX,2028.0,210.0381000000001
BOS,DTW,2028.0,205.9647999999999
MHT,DTW,2028.0,280.82050000000004
PVD,DTW,2028.0,288.0980999999995
BOS,HOU,2028.0,242.74160000000032
BOS,IAH,2028.0,268.61660000000006
MHT,HOU,2028.0,281.9747999999996
MHT,IAH,2028.0,372.4395999999995
PVD,HOU,2028.0,253.79940000000005
PVD,IAH,2028.0,324.5538000000005
BOS,MCO,2028.0,206.0230999999999
MHT,MCO,2028.0,190.03480000000008
PVD,MCO,2028.0,187.89670000000007
BOS,EYW,2028.0,290.2214999999996
MHT,EYW,2028.0,318.4347000000001
PVD,EYW,2028.0,299.6936999999997
BOS,MSP,2028.0,245.1974000000004
MHT,MSP,2028.0,273.1657999999998
PVD,MSP,2028.0,239.53269999999972
BOS,EWR,2028.0,177.37020000000012
BOS,HPN,2028.0,155.75590000000014
BOS,JFK,2028.0,184.3185
BOS,LGA,2028.0,172.00309999999993
MHT,EWR,2028.0,218.2134999999998
MHT,LGA,2028.0,262.7983999999997
PVD,EWR,2028.0,237.7872999999997
PVD,LGA,2028.0,242.74769999999955
BOS,RSW,2028.0,265.3474999999997
MHT,RSW,2028.0,284.8111999999999
PVD,RSW,2028.0,191.7047000000001
BOS,LAS,2028.0,340.1585000000004
MHT,LAS,2028.0,305.31710000000004
PVD,LAS,2028.0,341.98539999999963
BOS,IND,2028.0,290.3084999999999
MHT,IND,2028.0,281.50320000000033
PVD,IND,2028.0,280.93769999999995
BOS,OAK,2028.0,288.5389
BOS,SFO,2028.0,346.8154999999999
BOS,SJC,2028.0,295.4188999999999
MHT,OAK,2028.0,304.035
MHT,SFO,2028.0,515.9032000000001
MHT,SJC,2028.0,423.9525000000005
PVD,OAK,2028.0,287.7831999999999
PVD,SFO,2028.0,441.3624000000004
PVD,SJC,2028.0,398.7610999999994
BOS,FLL,2028.0,209.0664000000001
BOS,MIA,2028.0,237.5500999999997
MHT,FLL,2028.0,263.51529999999974
MHT,MIA,2028.0,272.58080000000035
PVD,FLL,2028.0,201.1762
PVD,MIA,2028.0,254.78179999999992
BOS,BUR,2028.0,317.48580000000044
BOS,LAX,2028.0,380.4287000000002
BOS,LGB,2028.0,234.27309999999983
BOS,ONT,2028.0,317.6214999999996
BOS,SNA,2028.0,373.1220999999997
MHT,BUR,2028.0,669.9305999999998
MHT,LAX,2028.0,348.4866999999995
MHT,LGB,2028.0,258.2449000000004
MHT,ONT,2028.0,313.6852000000004
MHT,SNA,2028.0,413.57
PVD,BUR,2028.0,337.4570999999996
PVD,LAX,2028.0,317.9548999999997
PVD,LGB,2028.0,237.43090000000024
PVD,ONT,2028.0,338.2341999999998
PVD,SNA,2028.0,412.3396000000001
BOS,CVG,2028.0,273.33849999999995
MHT,CVG,2028.0,275.3421999999998
PVD,CVG,2028.0,158.88379999999992
BOS,TPA,2028.0,211.0033
MHT,TPA,2028.0,253.96179999999967
PVD,TPA,2028.0,207.6148999999997
BOS,MCI,2028.0,258.96329999999966
MHT,MCI,2028.0,311.3139999999997
PVD,MCI,2028.0,257.0844999999999
BOS,SAT,2028.0,231.3134999999997
MHT,SAT,2028.0,283.5856999999998
PVD,SAT,2028.0,259.2202999999997
BOS,MKE,2028.0,194.3932999999999
MHT,MKE,2028.0,273.1765999999999
PVD,MKE,2028.0,242.703
BOS,MSY,2028.0,231.58719999999997
MHT,MSY,2028.0,273.6027999999997
PVD,MSY,2028.0,250.69639999999956
BOS,SAN,2028.0,329.7408999999997
MHT,SAN,2028.0,374.2344000000001
PVD,SAN,2028.0,343.5699999999997
BOS,ORF,2028.0,236.4187999999997
BOS,PHF,2028.0,265.86070000000024
MHT,ORF,2028.0,247.26799999999972
MHT,PHF,2028.0,240.95360000000025
PVD,ORF,2028.0,160.18679999999983
PVD,PHF,2028.0,267.9506999999996
BOS,PBI,2028.0,248.4921000000001
MHT,PBI,2028.0,284.6763999999997
PVD,PBI,2028.0,238.69599999999997
BOS,PDX,2028.0,314.7334
MHT,PDX,2028.0,351.9370000000002
PVD,PDX,2028.0,372.7206000000001
BOS,PHL,2028.0,197.81679999999977
MHT,PHL,2028.0,288.98809999999975
PVD,PHL,2028.0,340.3422000000002
BOS,RDU,2028.0,223.79460000000017
MHT,RDU,2028.0,152.82180000000017
PVD,RDU,2028.0,158.91810000000012
BOS,RIC,2028.0,182.40390000000025
MHT,RIC,2028.0,280.7571999999999
PVD,RIC,2028.0,223.53240000000017
BOS,SLC,2028.0,375.6970000000002
MHT,SLC,2028.0,322.55140000000006
PVD,SLC,2028.0,363.8268000000001
BOS,SAV,2028.0,235.75429999999963
MHT,SAV,2028.0,274.4131
PVD,SAV,2028.0,209.90899999999988
BOS,SRQ,2028.0,214.0766
MHT,SRQ,2028.0,251.25600000000017
PVD,SRQ,2028.0,248.37169999999975
BTV,BWI,2028.0,348.9235000000001
BTV,DCA,2028.0,256.8399999999998
BTV,IAD,2028.0,253.32539999999972
BTV,EWR,2028.0,223.47340000000008
BTV,JFK,2028.0,251.05670000000023
BTV,LGA,2028.0,262.0165999999997
BUF,PHX,2028.0,271.3613999999999
BUF,BWI,2028.0,196.2051000000004
BUF,DCA,2028.0,204.4978000000001
BUF,IAD,2028.0,208.2258000000001
BUF,MDW,2028.0,179.11840000000012
BUF,ORD,2028.0,215.84340000000012
BUF,EWR,2028.0,168.64530000000013
BUF,HPN,2028.0,233.96379999999985
BUF,ISP,2028.0,220.2217000000002
BUF,JFK,2028.0,150.50869999999986
BUF,LGA,2028.0,165.81089999999986
BUF,FLL,2028.0,209.8222
BUF,MIA,2028.0,205.60309999999976
BUF,BUR,2028.0,317.8526999999998
BUF,LAX,2028.0,244.7381
BUF,LGB,2028.0,240.26639999999995
BUF,ONT,2028.0,326.91369999999984
BUF,SNA,2028.0,400.04960000000005
BUF,TPA,2028.0,196.6680000000001
BZN,AZA,2028.0,208.0475
BZN,PHX,2028.0,267.9463000000003
BZN,EWR,2028.0,378.9817000000002
BZN,HPN,2028.0,578.720700000001
BZN,JFK,2028.0,309.9110999999997
BZN,LGA,2028.0,249.3197
BZN,OAK,2028.0,225.0205
BZN,SFO,2028.0,294.9772
BZN,SJC,2028.0,242.56020000000012
BZN,BUR,2028.0,159.77329999999986
BZN,LAX,2028.0,247.6906000000002
BZN,LGB,2028.0,180.9258999999998
BZN,ONT,2028.0,253.72349999999983
BZN,SNA,2028.0,234.40499999999972
BWI,PBI,2028.0,251.82090000000036
DCA,PBI,2028.0,210.17000000000016
IAD,PBI,2028.0,243.0982
CAE,BWI,2028.0,259.5373999999998
CAE,DCA,2028.0,236.76819999999964
CAE,IAD,2028.0,214.11310000000023
MDW,DAL,2028.0,184.23699999999985
MDW,DFW,2028.0,113.53700000000002
ORD,DAL,2028.0,167.09339999999975
ORD,DFW,2028.0,250.83169999999976
MDW,PIT,2028.0,172.34769999999995
ORD,PIT,2028.0,218.1162999999997
MDW,DEN,2028.0,179.30610000000004
ORD,DEN,2028.0,219.5422999999999
MDW,TUS,2028.0,285.1938000000002
ORD,TUS,2028.0,326.49410000000006
MDW,PHX,2028.0,201.75590000000005
ORD,PHX,2028.0,264.0964999999999
MDW,BDL,2028.0,223.1965000000004
ORD,BDL,2028.0,289.6417000000002
MDW,SEA,2028.0,222.01529999999968
ORD,SEA,2028.0,229.89249999999976
MDW,ELP,2028.0,231.57359999999963
ORD,ELP,2028.0,318.1561999999999
MDW,CLE,2028.0,179.45940000000002
ORD,CAK,2028.0,209.7835000000001
ORD,CLE,2028.0,218.34459999999973
MDW,BNA,2028.0,180.532
ORD,BNA,2028.0,210.6264
MDW,BWI,2028.0,184.35520000000005
MDW,DCA,2028.0,172.7528000000003
MDW,IAD,2028.0,173.21179999999987
ORD,BWI,2028.0,196.83860000000007
ORD,DCA,2028.0,214.60489999999973
ORD,IAD,2028.0,229.17360000000025
MDW,CMH,2028.0,179.04340000000005
ORD,CMH,2028.0,219.0288999999997
MDW,STL,2028.0,188.5639
ORD,STL,2028.0,225.1705000000002
MDW,JAX,2028.0,207.9925000000001
ORD,JAX,2028.0,266.81179999999955
MDW,DTW,2028.0,189.3969999999999
ORD,DTW,2028.0,221.2138999999997
MDW,HOU,2028.0,181.1046000000001
MDW,IAH,2028.0,185.7242000000001
ORD,HOU,2028.0,236.3233999999997
ORD,IAH,2028.0,247.37159999999977
MDW,MCO,2028.0,184.71069999999992
ORD,MCO,2028.0,200.09450000000004
MDW,MSP,2028.0,173.46039999999985
ORD,MSP,2028.0,200.2921000000001
MDW,EWR,2028.0,223.33430000000007
MDW,HPN,2028.0,272.8291999999999
MDW,ISP,2028.0,252.8018000000004
MDW,JFK,2028.0,281.0433999999998
MDW,LGA,2028.0,177.0262999999999
ORD,EWR,2028.0,214.9658000000002
ORD,HPN,2028.0,286.5221000000004
ORD,ISP,2028.0,244.56799999999976
ORD,JFK,2028.0,210.5761
ORD,LGA,2028.0,202.24819999999988
MDW,RSW,2028.0,231.20060000000024
