Predicted Passengers,Source Airport,Destination Airport,Quarter Year,Largest Carrier,Predicted Fare,carrier_lg,Revenue
64.29,MYR,ISP,2024.25,F9,148.7153999999999,F9,9560.913065999996
17.47,JAX,OAK,2024.25,WN,266.7962999999995,WN,4660.931360999992
1436.61,BOS,PBI,2024.25,B6,248.49210000000016,B6,356986.2357810002
78.27,AZA,ICT,2024.25,G4,99.70869999999992,G4,7804.1999489999935
8.59,MYR,JFK,2024.25,AA,240.51210000000015,AA,2065.9989390000014
297.9,JAX,MIA,2024.25,AA,211.38600000000008,AA,62971.88940000002
22.02,JAX,SWF,2024.25,AA,105.8936999999999,AA,2331.7792739999977
46.55,JFK,BWI,2024.25,DL,223.97399999999985,DL,10425.989699999993
7.29,MSN,JFK,2024.25,DL,327.3270000000003,DL,2386.213830000002
493.7,MSY,SFO,2024.25,UA,317.2159999999997,UA,156609.53919999985
7.92,JAX,LGB,2024.25,AA,268.23799999999994,AA,2124.4449599999994
1006.28,MSY,LGA,2024.25,DL,214.63719999999975,DL,215985.12161599976
135.52,MSY,OAK,2024.25,WN,238.6950000000004,WN,32347.946400000055
6.56,JFK,OMA,2024.25,DL,331.9716000000001,DL,2177.7336960000002
8.74,JFK,OKC,2024.25,AA,401.8096000000007,AA,3511.8159040000064
432.07,MSY,PHX,2024.25,WN,287.21780000000007,WN,124098.19484600003
11.28,JFK,OAK,2024.25,B6,327.6581999999998,B6,3695.9844959999973
2624.45,JFK,MCO,2024.25,B6,186.26680000000007,B6,488847.90326000017
499.17,MSY,TPA,2024.25,WN,174.0224999999998,WN,86866.8113249999
87.92,BOS,ONT,2024.25,AA,317.6214999999996,AA,27925.282279999967
91.87,MSY,SJC,2024.25,WN,284.32340000000005,WN,26120.790758000006
6.5,JFK,ILM,2024.25,AA,198.87260000000012,AA,1292.6719000000007
18.65,MSY,SWF,2024.25,DL,114.12869999999994,DL,2128.5002549999986
93.74,JFK,IAD,2024.25,DL,192.88280000000023,DL,18080.83367200002
250.38,JFK,DCA,2024.25,DL,192.35420000000025,DL,48161.644596000064
159.6,JFK,ORF,2024.25,DL,179.53990000000005,DL,28654.568040000006
76.08,LGA,PSP,2024.25,AA,373.91450000000026,AA,28447.41516000002
16.22,MIA,ISP,2024.25,AA,272.6961000000003,AA,4423.130742000004
1438.88,LAX,PDX,2024.25,AS,205.89359999999996,AS,296256.18316799996
7.42,MKE,HPN,2024.25,DL,220.4459000000002,DL,1635.7085780000014
386.92,LAX,LGA,2024.25,AA,333.7874000000002,AA,129149.02080800009
621.15,BOS,JAX,2024.25,B6,224.7970000000001,B6,139632.65655000007
6040.4,LAX,JFK,2024.25,DL,489.2497000000006,DL,2955263.8878800035
112.42,LAX,MFR,2024.25,UA,222.58940000000007,UA,25023.50034800001
19.99,BDL,OAK,2024.25,WN,310.4422999999999,WN,6205.741576999997
3.55,LAX,ISP,2024.25,WN,323.1900000000003,WN,1147.3245000000009
3.14,MKE,ISP,2024.25,WN,231.3294,WN,726.374316
111.9,LAX,ICT,2024.25,UA,303.2170000000001,UA,33929.98230000001
1894.14,LAX,IAD,2024.25,UA,337.11699999999973,UA,638546.7943799995
221.46,MKE,JFK,2024.25,DL,160.99210000000002,DL,35653.310466
50.88,LAX,HPN,2024.25,DL,322.1607999999996,DL,16391.54150399998
419.8,LAX,MEM,2024.25,DL,211.4508999999998,DL,88767.08781999991
2415.02,LAX,MCO,2024.25,DL,277.62509999999975,DL,670470.1690019994
332.54,MKE,DCA,2024.25,WN,191.7037999999998,WN,63749.18165199994
290.67,BDL,PHX,2024.25,AA,260.81049999999976,AA,75809.78803499993
252.57,LAX,OMA,2024.25,AA,249.39649999999983,AA,62990.07400499996
408.02,MIA,STL,2024.25,AA,257.1193999999999,AA,104909.85758799997
1058.81,BOS,IAH,2024.25,UA,268.61660000000006,UA,284413.94224600005
23.9,MIA,SWF,2024.25,AA,107.03169999999992,AA,2558.057629999998
222.17,LAX,OKC,2024.25,AA,343.2596000000001,AA,76261.98533200001
1377.36,LAX,OAK,2024.25,WN,142.0638,WN,195672.99556799995
1097.0,LAX,MSY,2024.25,DL,270.4157999999998,DL,296646.1325999998
111.13,MIA,SYR,2024.25,AA,251.71260000000015,AA,27972.821238000015
2337.97,LAX,MIA,2024.25,AA,324.6736999999997,AA,759077.3703889992
1381.24,LAX,MSP,2024.25,DL,286.10510000000016,DL,395179.8083240002
174.56,LAX,MSN,2024.25,UA,303.2170000000001,UA,52929.55952000002
410.54,MIA,TPA,2024.25,AA,231.18939999999972,AA,94912.49627599989
208.57,LAX,ORF,2024.25,AA,325.56530000000066,AA,67903.15462100014
428.99,BOS,IND,2024.25,DL,290.3084999999999,DL,124539.44341499997
231.79,MKE,EWR,2024.25,UA,194.4440999999999,UA,45070.197938999976
26.59,BDL,ONT,2024.25,AA,368.4073999999995,AA,9795.952765999986
241.92,SDF,DCA,2024.25,AA,206.7622000000001,AA,50019.91142400002
107.93,AMA,DFW,2024.25,AA,219.42499999999993,AA,23682.540249999995
1193.72,CMH,MCO,2024.25,WN,186.94460000000024,WN,223159.5079120003
18.26,CAK,DCA,2024.25,AA,214.2498999999999,AA,3912.203173999999
725.77,DEN,SJC,2024.25,WN,227.8525000000002,WN,165368.50892500015
22.75,CAK,DAL,2024.25,DL,315.80439999999976,DL,7184.550099999995
3.81,SWF,OKC,2024.25,DL,212.7096999999999,DL,810.4239569999996
204.57,SDF,BWI,2024.25,WN,182.55499999999995,WN,37345.276349999986
23.88,CMH,LGB,2024.25,WN,259.2994999999999,WN,6192.072059999998
307.73,CHS,FLL,2024.25,B6,121.7288,B6,37459.603624
6.06,SWF,OMA,2024.25,DL,162.57559999999995,DL,985.2081359999996
324.79,SAT,TPA,2024.25,WN,229.9278999999998,WN,74678.28264099994
155.59,SAV,IAD,2024.25,UA,225.7718000000002,UA,35127.83436200003
0.69,BOS,ISP,2024.25,AA,227.43849999999995,AA,156.93256499999995
1231.68,DEN,SNA,2024.25,WN,202.5079,WN,249424.93027200003
166.32,SAV,DCA,2024.25,AA,231.6392000000002,AA,38526.231744000026
155.48,ABQ,LGA,2024.25,AA,274.1606000000004,AA,42626.49008800006
1439.08,DEN,TPA,2024.25,WN,232.1525999999998,WN,334086.1636079997
635.02,CMH,LGA,2024.25,DL,204.65010000000015,DL,129956.90650200009
215.75,SAV,BWI,2024.25,G4,192.36700000000008,G4,41503.18025000002
227.85,DFW,BDL,2024.25,AA,363.45400000000024,AA,82812.99390000004
455.15,CMH,LAX,2024.25,AA,226.0740999999998,AA,102897.6266149999
0.39,CAK,BUR,2024.25,UA,662.613599999999,UA,258.4193039999996
19.6,SWF,ORF,2024.25,AA,106.3984,AA,2085.40864
9.86,CAK,LAX,2024.25,UA,329.8766999999997,UA,3252.5842619999967
1.53,HOU,HPN,2024.25,DL,462.6767000000003,DL,707.8953510000005
49.25,PVD,HOU,2024.25,WN,253.79940000000005,WN,12499.620450000002
19.78,MKE,IAD,2024.25,DL,253.7219000000002,DL,5018.619182000004
1.1,DEN,SWF,2024.25,DL,116.25130000000011,DL,127.87643000000014
5.27,MKE,AZA,2024.25,G4,206.82069999999996,G4,1089.9450889999996
195.99,MKE,BWI,2024.25,WN,204.00649999999993,WN,39983.23393499999
171.78,LAX,MKE,2024.25,WN,302.4506000000003,WN,51954.96406800005
1426.85,LAX,BNA,2024.25,WN,270.07349999999997,WN,385354.3734749999
45.14,MKE,SJC,2024.25,WN,315.16820000000047,WN,14226.69254800002
982.92,LAS,TPA,2024.25,WN,240.0975000000004,WN,235996.63470000037
18.85,MKE,SWF,2024.25,DL,105.8936999999999,DL,1996.0962449999981
1.5,LAS,SWF,2024.25,DL,119.97940000000004,DL,179.96910000000005
1114.42,LAS,SNA,2024.25,WN,153.2368,WN,170770.154656
154.63,MIA,SMF,2024.25,AA,360.9132000000003,AA,55808.00811600005
180.67,BDL,SFO,2024.25,UA,370.35330000000016,UA,66911.73071100003
3.66,ISP,SLC,2024.25,WN,332.1477000000005,WN,1215.6605820000018
907.86,LGA,DCA,2024.25,DL,200.72220000000004,DL,182227.65649200004
19.81,BHM,BUR,2024.25,WN,350.73539999999986,WN,6948.068273999997
184.78,MIA,MKE,2024.25,DL,228.15170000000032,DL,42157.87112600006
270.76,LGA,ILM,2024.25,AA,189.0318000000001,AA,51182.25016800002
1189.47,LAX,BWI,2024.25,WN,240.27719999999968,WN,285802.5210839996
1958.36,BOS,DFW,2024.25,AA,276.2225999999997,AA,540943.2909359994
260.36,LGA,IAD,2024.25,UA,194.1749,UA,50555.376964
557.77,MIA,MSY,2024.25,AA,192.2422000000001,AA,107226.93189400005
0.63,LGA,BWI,2024.25,B6,192.9759999999999,B6,121.57487999999995
51.2,LGA,OAK,2024.25,WN,250.6783999999999,WN,12834.734079999995
78.33,LCK,PIE,2024.25,G4,106.5237999999999,G4,8344.009253999991
40.62,MIA,OAK,2024.25,AA,222.2788,AA,9028.964855999999
1040.17,BOS,DTW,2024.25,DL,205.9647999999999,DL,214238.40601599994
41.27,LCK,FLL,2024.25,G4,97.0002999999998,G4,4003.202380999992
515.31,LAX,TUS,2024.25,WN,196.2165999999999,WN,101112.37614599994
167.15,MIA,ORF,2024.25,AA,247.8995999999999,AA,41436.41813999999
198.76,LAX,TUL,2024.25,AA,241.3121,AA,47963.192996
3693.67,LGA,MCO,2024.25,DL,171.5789999999999,DL,633756.2049299997
226.44,LGA,OKC,2024.25,AA,342.4565000000005,AA,77545.84986000012
956.19,MIA,MSP,2024.25,DL,217.9177,DL,208370.725563
126.46,MKE,SFO,2024.25,WN,328.9024000000001,WN,41592.99750400001
98.64,MKE,PIE,2024.25,G4,103.33980000000004,G4,10193.437872000004
1369.54,BOS,LAS,2024.25,B6,340.1585000000004,B6,465860.67209000053
614.33,BOS,JFK,2024.25,DL,184.31849999999997,DL,113232.38410499999
371.56,MKE,LGA,2024.25,DL,226.1109000000002,DL,84013.76600400008
355.06,LAX,GEG,2024.25,DL,235.08909999999997,DL,83470.735846
241.32,LAS,ORF,2024.25,F9,283.90820000000014,F9,68512.72682400003
2352.1,LAS,SFO,2024.25,UA,175.3096999999998,UA,412345.9453699995
35.18,MSN,BWI,2024.25,DL,285.7474000000003,DL,10052.593532000012
1745.68,LAS,PHX,2024.25,WN,153.51840000000024,WN,267994.0005120004
164.2,MSN,DCA,2024.25,DL,286.9513000000002,DL,47117.40346000002
8.84,LAS,PHF,2024.25,AA,402.0485999999999,AA,3554.1096239999993
1710.37,BOS,LGA,2024.25,DL,172.00309999999993,DL,294188.9421469999
153.76,MSN,EWR,2024.25,UA,245.1569000000001,UA,37695.324944000015
306.13,BDL,LAX,2024.25,AA,326.1642000000004,AA,99848.64654600012
36.62,MKE,OAK,2024.25,WN,267.62689999999975,WN,9800.49707799999
541.01,LAS,ONT,2024.25,WN,143.2276000000001,WN,77487.56387600006
10.85,MSN,HPN,2024.25,DL,256.30989999999997,DL,2780.9624149999995
1877.93,LAS,OAK,2024.25,WN,147.7626999999998,WN,277488.0072109996
1148.52,LAS,MIA,2024.25,AA,248.74090000000027,AA,285683.8984680003
35.46,BOS,LGB,2024.25,B6,234.27309999999983,B6,8307.324125999994
169.54,BDL,IAH,2024.25,UA,274.76539999999983,UA,46583.72591599997
20.92,MSN,IAD,2024.25,UA,301.0281000000002,UA,6297.507852000005
1672.79,LAS,SJC,2024.25,WN,163.60930000000016,WN,273684.0009470003
414.7,MKE,TPA,2024.25,WN,241.32889999999975,WN,100079.0948299999
3247.11,BOS,LAX,2024.25,AA,380.4287000000002,AA,1235293.8360570008
13.53,BDL,LGB,2024.25,WN,229.34619999999973,WN,3103.054085999996
1684.26,LAX,FLL,2024.25,B6,281.24389999999954,B6,473687.8510139992
4395.13,LAX,EWR,2024.25,UA,352.38050000000004,UA,1548758.1069650003
378.3,BDL,MIA,2024.25,AA,210.55409999999995,AA,79652.61602999999
834.87,MKE,PHX,2024.25,WN,259.5453999999996,WN,216686.66809799965
1290.11,LAX,DCA,2024.25,AA,350.74279999999953,AA,452496.79370799934
1908.89,DEN,SFO,2024.25,UA,279.48279999999966,UA,533501.9220919993
436.61,CVG,LAX,2024.25,DL,317.28579999999954,DL,138530.1531379998
23.17,CVG,OAK,2024.25,WN,283.43579999999986,WN,6567.2074859999975
420.73,CVG,LGA,2024.25,DL,216.29259999999985,DL,91000.78559799994
11.98,XNA,LGB,2024.25,AA,343.4732000000001,AA,4114.808936000001
161.72,EUG,SFO,2024.25,UA,181.0790000000001,UA,29284.095880000015
107.68,PVD,MDW,2024.25,WN,196.73769999999996,WN,21184.715535999996
44.87,PVD,IAH,2024.25,AA,324.5538000000005,AA,14562.729006000021
70.73,EUG,SJC,2024.25,AS,190.47570000000013,AS,13472.34626100001
23.46,XNA,ONT,2024.25,AA,331.5560000000003,AA,7778.303760000008
1117.51,ATL,MDW,2024.25,WN,169.3262999999998,WN,189223.8335129998
35.81,XNA,SNA,2024.25,AA,387.0688000000003,AA,13860.93372800001
96.28,EUG,SNA,2024.25,UA,181.2345999999998,UA,17449.26728799998
45.49,CLE,DAL,2024.25,WN,235.64160000000015,WN,10719.336384000007
15.13,EWR,BWI,2024.25,,196.6173000000001,,2974.819749000002
42.73,PVD,IAD,2024.25,UA,277.94780000000037,UA,11876.709494000015
18.32,XNA,SWF,2024.25,AA,128.5787999999999,AA,2355.563615999998
35.23,PVD,IND,2024.25,AA,280.93769999999995,AA,9897.435170999997
343.69,EWR,DCA,2024.25,UA,218.9669999999998,UA,75256.76822999993
151.51,EUG,LAX,2024.25,UA,219.69600000000017,UA,33286.140960000026
566.68,CLE,DFW,2024.25,AA,270.8370000000001,AA,153477.91116000005
40.77,BUR,SAT,2024.25,WN,268.8282000000001,WN,10960.125714000005
50.52,ELP,OAK,2024.25,WN,266.36619999999965,WN,13456.820423999983
4.01,CLE,HPN,2024.25,DL,231.58650000000023,DL,928.6618650000008
3929.65,ATL,LGA,2024.25,DL,190.02420000000012,DL,746728.5975300005
59.85,ELP,ONT,2024.25,WN,260.1356000000003,WN,15569.115660000018
119.96,ABQ,BUR,2024.25,WN,211.13849999999968,WN,25328.174459999962
311.92,ELP,PHX,2024.25,WN,190.41009999999997,WN,59392.718391999995
1106.36,PVD,MCO,2024.25,WN,187.89670000000007,WN,207881.39301200004
62.74,CLE,HOU,2024.25,WN,211.14880000000016,WN,13247.47571200001
94.98,ELP,SFO,2024.25,WN,288.9452000000001,WN,27444.015096000014
54.4,PVD,MCI,2024.25,WN,257.0844999999999,WN,13985.396799999993
20.17,EUG,LGB,2024.25,DL,164.9780000000001,DL,3327.6062600000023
822.79,CLE,FLL,2024.25,NK,192.95030000000008,NK,158757.57733700005
16.89,CLE,BUR,2024.25,WN,296.04400000000027,WN,5000.183160000005
34.8,EUG,ONT,2024.25,UA,231.55269999999985,UA,8058.033959999994
303.94,CLE,MIA,2024.25,AA,182.94980000000007,AA,55605.76221200002
1689.15,DTW,TPA,2024.25,DL,211.7762,DL,357721.76823
823.43,BUR,SJC,2024.25,WN,171.29420000000025,WN,141048.7831060002
85.16,TYS,TPA,2024.25,DL,341.3621000000001,DL,29070.39643600001
145.12,PVD,ORF,2024.25,AA,160.18679999999983,AA,23246.308415999978
38.61,ELP,BUR,2024.25,WN,240.50469999999976,WN,9285.886466999991
200.44,ABQ,BWI,2024.25,WN,303.7430000000001,WN,60882.24692000002
218.08,USA,FLL,2024.25,G4,207.04840000000004,G4,45153.115072000015
128.82,PVD,ORD,2024.25,AA,298.13789999999995,AA,38406.12427799999
77.66,ELP,BWI,2024.25,WN,360.5029999999999,WN,27996.66297999999
98.19,VPS,BWI,2024.25,G4,244.31530000000015,G4,23989.319307000012
128.94,ELP,DCA,2024.25,WN,339.9702999999998,WN,43835.77048199997
19.21,CLE,LGB,2024.25,AA,213.9258,AA,4109.514618
241.98,CLE,DCA,2024.25,UA,206.96299999999988,UA,50080.90673999997
1333.24,ATL,JFK,2024.25,DL,213.2253000000001,DL,284280.49897200015
10.14,PVD,ONT,2024.25,WN,338.2341999999998,WN,3429.6947879999984
1067.11,BUR,SFO,2024.25,WN,164.08649999999994,WN,175098.3450149999
61.97,ELP,EWR,2024.25,UA,464.1891000000001,UA,28765.798527000006
158.58,CLE,IAD,2024.25,UA,212.54700000000008,UA,33705.70326000002
3.25,XNA,HPN,2024.25,AA,354.16259999999994,AA,1151.0284499999998
21.62,BUR,SDF,2024.25,WN,306.61249999999967,WN,6628.962249999993
152.88,BUR,RNO,2024.25,WN,158.55380000000036,WN,24239.704944000056
83.24,PVD,LAS,2024.25,WN,341.98539999999963,WN,28466.864695999968
156.75,XNA,LAX,2024.25,AA,300.86459999999954,AA,47160.52604999993
608.41,CLE,DEN,2024.25,UA,220.76759999999987,UA,134317.2155159999
158.73,EUG,OAK,2024.25,G4,132.9304000000001,G4,21100.042392000014
158.37,XNA,LGA,2024.25,AA,347.3466000000001,AA,55009.28104200002
111.69,PVD,JAX,2024.25,AA,210.0381000000001,AA,23459.15538900001
490.74,CLE,LGA,2024.25,DL,198.21769999999975,DL,97273.35409799988
283.93,PVD,PBI,2024.25,B6,238.6959999999999,B6,67772.95527999998
87.65,ELP,SJC,2024.25,WN,283.30889999999977,WN,24832.025084999983
49.86,ELP,SNA,2024.25,WN,251.91599999999988,WN,12560.531759999994
116.72,TYS,EWR,2024.25,G4,176.6662000000001,G4,20620.47886400001
294.37,ATL,HPN,2024.25,DL,244.77729999999977,DL,72055.09380099994
379.48,CLE,SEA,2024.25,F9,282.01499999999965,F9,107019.05219999987
356.43,CHS,ORD,2024.25,UA,253.5530999999996,UA,90373.93143299986
269.32,TYS,FLL,2024.25,G4,147.28460000000013,G4,39666.68847200003
29.25,DSM,ONT,2024.25,AA,319.15519999999987,AA,9335.289599999996
13.48,CHS,OAK,2024.25,WN,242.5215000000002,WN,3269.189820000003
238.01,CLE,MKE,2024.25,WN,204.48999999999995,WN,48670.66489999999
27.35,DSM,ISP,2024.25,AA,167.7041,AA,4586.707135000001
203.35,CHS,MIA,2024.25,AA,204.4998999999999,AA,41585.05466499998
131.69,PWM,IAD,2024.25,UA,226.40709999999984,UA,29815.550998999977
98.16,ABQ,EWR,2024.25,UA,306.4621000000004,UA,30082.31973600004
397.15,BWI,PBI,2024.25,WN,251.8209000000003,WN,100010.67043500011
411.4,DTW,BWI,2024.25,DL,199.55760000000015,DL,82097.99664000006
562.84,CLT,BWI,2024.25,AA,195.8324999999998,AA,110222.3642999999
212.79,PWM,DCA,2024.25,AA,226.78240000000005,AA,48257.02689600001
2605.99,ATL,FLL,2024.25,DL,157.10490000000016,DL,409413.79835100035
21.5,DSM,IAD,2024.25,DL,245.15299999999996,DL,5270.789499999999
77.94,TUS,BWI,2024.25,AA,376.7393999999998,AA,29363.068835999984
20.21,CLT,BUR,2024.25,AA,327.9450000000003,AA,6627.768450000006
171.66,PWM,BWI,2024.25,WN,196.42559999999995,WN,33718.41849599999
24.98,DSM,LGB,2024.25,AA,224.62880000000015,AA,5611.227424000004
743.7,CLE,TPA,2024.25,F9,152.1163999999998,F9,113128.96667999985
6.93,DSM,JFK,2024.25,DL,313.3399999999999,DL,2171.4461999999994
141.67,TUS,DCA,2024.25,AA,372.0431999999995,AA,52707.360143999926
98.38,DSM,LAX,2024.25,UA,299.45819999999986,UA,29460.697715999984
370.96,PVD,TPA,2024.25,WN,207.61489999999972,WN,77016.82330399989
11.47,CLE,SWF,2024.25,AA,105.8936999999999,AA,1214.6007389999988
35.8,DSM,HPN,2024.25,DL,302.1702000000001,DL,10817.693160000003
276.47,CLE,BNA,2024.25,WN,206.88449999999975,WN,57197.35771499993
11.15,PVD,SJC,2024.25,WN,398.76109999999943,WN,4446.186264999994
366.93,CLE,SFO,2024.25,UA,326.32130000000006,UA,119737.07460900003
4.63,PVD,LGB,2024.25,AA,237.43090000000024,AA,1099.3050670000011
177.14,ABQ,BOS,2024.25,AA,322.53669999999977,AA,57134.15103799995
27.65,ELP,SWF,2024.25,DL,116.3395999999999,DL,3216.7899399999974
13.16,PVD,LGA,2024.25,AA,242.74769999999955,AA,3194.5597319999943
210.19,EUG,BUR,2024.25,AS,130.5810999999999,AS,27446.84140899998
704.58,CLE,EWR,2024.25,UA,197.09099999999992,UA,138866.37677999996
8.62,XNA,JFK,2024.25,AA,367.7863999999996,AA,3170.3187679999965
120.17,PVD,LAX,2024.25,AA,317.9548999999997,AA,38208.64033299997
49.71,ATL,LGB,2024.25,WN,242.13929999999985,WN,12036.744602999992
90.77,DTW,SJC,2024.25,DL,369.13770000000005,DL,33506.629029
28.89,ATL,ISP,2024.25,F9,202.15550000000013,F9,5840.272395000004
70.5,DSM,EWR,2024.25,UA,222.76219999999964,UA,15704.735099999974
198.4,TYS,DCA,2024.25,AA,226.99390000000005,AA,45035.58976000001
34.05,BUR,TPA,2024.25,WN,296.80269999999996,WN,10106.131934999998
974.6,ATL,HOU,2024.25,WN,206.8340000000001,WN,201580.4164000001
323.13,DSM,PHX,2024.25,AA,268.06559999999996,AA,86620.03732799999
226.96,CLE,SRQ,2024.25,G4,176.24460000000016,G4,40000.47441600004
20.86,BUR,TUL,2024.25,WN,289.12289999999985,WN,6031.103693999997
20.9,PVD,SNA,2024.25,DL,412.3396000000001,DL,8617.897640000001
118.6,DSM,SNA,2024.25,AA,186.59760000000017,AA,22130.47536000002
68.96,CLE,SNA,2024.25,UA,380.69489999999985,UA,26252.720303999988
233.89,ABQ,DFW,2024.25,AA,250.5941999999997,AA,58611.47743799992
24.58,PVD,SMF,2024.25,WN,383.2034999999999,WN,9419.142029999997
85.18,DSM,SWF,2024.25,DL,105.8936999999999,DL,9020.025365999993
26.12,DTW,BUR,2024.25,WN,342.2065000000003,WN,8938.433780000008
23.83,CHS,ONT,2024.25,AA,354.1349000000004,AA,8439.034667000009
29.1,PVD,SLC,2024.25,WN,363.8268000000001,WN,10587.359880000004
30.45,CLE,SJC,2024.25,WN,323.9254000000003,WN,9863.52843000001
28.14,TYS,BWI,2024.25,AA,290.5346,AA,8175.643644000001
10.64,DTW,SWF,2024.25,DL,105.8936999999999,DL,1126.708967999999
18.14,TYS,SWF,2024.25,AA,97.37239999999996,AA,1766.3353359999992
21.61,PVD,PDX,2024.25,UA,372.7206000000001,UA,8054.492166000002
39.39,RDU,OAK,2024.25,WN,256.117,WN,10088.44863
72.21,ABQ,IAD,2024.25,UA,330.8477,UA,23890.512416999994
142.9,DFW,TUL,2024.25,AA,249.1715999999998,AA,35606.621639999976
662.48,CLT,FLL,2024.25,AA,207.04840000000004,AA,137165.42403200004
445.82,RDU,DCA,2024.25,AA,198.90779999999987,AA,88677.07539599994
700.52,CHS,LGA,2024.25,DL,206.8486,DL,144901.581272
353.2,DFW,RSW,2024.25,AA,318.9818999999998,AA,112664.40707999993
920.11,ATL,DAL,2024.25,WN,212.81719999999964,WN,195815.23389199967
984.79,CLT,LAX,2024.25,AA,320.14100000000036,AA,315271.6553900003
313.04,DFW,RIC,2024.25,AA,326.23429999999973,AA,102124.38527199993
1060.97,DFW,SNA,2024.25,AA,305.66650000000016,AA,324302.98650500015
203.24,BZN,LAX,2024.25,UA,247.6906000000002,UA,50340.63754400004
12.87,RIC,OAK,2024.25,WN,250.9698000000002,WN,3229.9813260000024
478.85,DFW,STL,2024.25,AA,255.35329999999988,AA,122275.92770499995
38.95,RDM,SNA,2024.25,AS,278.4218999999996,AS,10844.533004999985
1040.53,DFW,TPA,2024.25,AA,229.13260000000017,AA,238419.34427800018
19.74,SWF,TPA,2024.25,AA,122.591,AA,2419.9463399999995
115.49,SYR,PIE,2024.25,G4,109.29289999999988,G4,12622.237020999984
200.04,ABQ,HOU,2024.25,WN,236.6738999999997,WN,47344.24695599994
1194.44,CLT,DFW,2024.25,AA,274.9661999999997,AA,328430.62792799965
2216.71,ATL,DFW,2024.25,AA,231.89900000000023,AA,514052.8322900005
4.05,SWF,TUL,2024.25,AA,128.95279999999997,AA,522.2588399999999
211.28,DFW,RNO,2024.25,AA,329.19530000000026,AA,69552.38298400005
1.48,DFW,SWF,2024.25,AA,104.96839999999996,AA,155.35323199999993
350.69,CLT,JFK,2024.25,AA,231.58589999999995,AA,81214.85927099998
318.96,RDU,BWI,2024.25,WN,191.60729999999995,WN,61115.064407999984
28.35,RIC,PIE,2024.25,G4,82.08630000000001,G4,2327.1466050000004
26.89,CLT,ISP,2024.25,WN,222.5503,WN,5984.3775669999995
68.72,SYR,BWI,2024.25,AA,184.0925000000001,AA,12650.836600000006
1391.9,CLT,EWR,2024.25,AA,200.57109999999992,AA,279174.9140899999
10.61,CLT,LGB,2024.25,AA,274.7562000000004,AA,2915.1632820000036
133.44,DSM,AZA,2024.25,G4,146.0921999999999,G4,19494.543167999986
1845.43,ATL,DCA,2024.25,DL,224.24639999999965,DL,413831.0339519994
33.7,SWF,SRQ,2024.25,AA,104.79019999999998,AA,3531.4297399999996
41.6,DSM,BUR,2024.25,WN,331.7753000000001,WN,13801.852480000003
65.61,RDU,PIE,2024.25,G4,103.33980000000004,G4,6780.124278000003
489.31,TPA,IAD,2024.25,UA,240.3498000000002,UA,117605.5606380001
79.89,RDU,SJC,2024.25,WN,343.0618000000006,WN,27407.207202000045
283.16,CHS,LAX,2024.25,AA,280.9224999999999,AA,79546.01509999998
147.02,RDM,LAX,2024.25,AA,217.43159999999992,AA,31966.79383199999
4.99,DFW,PHF,2024.25,AA,396.8818,AA,1980.440182
1507.75,DFW,SFO,2024.25,AA,270.22899999999976,AA,407437.77474999963
233.65,CLT,MDW,2024.25,WN,157.89630000000008,WN,36892.47049500002
1032.75,TPA,DCA,2024.25,AA,217.96300000000016,AA,225101.28825000016
109.8,RDM,BUR,2024.25,AS,120.6512000000002,AS,13247.501760000021
28.81,BZN,LGB,2024.25,B6,180.9258999999998,B6,5212.475178999995
1456.35,DFW,PHX,2024.25,AA,261.62890000000004,AA,381023.24851500004
103.2,CLT,HPN,2024.25,AA,307.37170000000026,AA,31720.759440000027
80.12,CLT,CAK,2024.25,AA,244.00980000000007,AA,19550.065176000007
68.77,RNO,BWI,2024.25,WN,358.4803999999997,WN,24652.69710799998
383.12,DFW,SDF,2024.25,AA,253.30179999999984,AA,97044.98561599995
591.97,RDU,SFO,2024.25,UA,342.0932,UA,202508.91160400002
71.94,CLT,HOU,2024.25,WN,226.00309999999988,WN,16258.66301399999
138.56,SYR,DCA,2024.25,AA,212.08650000000011,AA,29386.705440000016
286.46,CLT,IAD,2024.25,AA,198.12110000000015,AA,56753.77030600004
